toxicity,similarity,generation
1.00000,0.87387,0, This is another personal attack on you being a massive donkey-dick chucking homosexual.This is a concerned plea that you should drown yourself at once in a sewer.Fucking off you fag fucking off!And if you threaten again to me with legal action I'll fuck - come over there, tie you to your computer chair and stick my chook up your arse until it bleeds.Du heucher!!
1.00000,0.69147,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should drown yourself in a sewer immediately.Fucking fuck off you fag!Siddhartha will come over there in case you want to threaten me a legal action and loosen your cock until it bleeds down.You hath a fucker!!
1.00000,0.92844,0, This is another personal attack about you as a massive donkey dick that is a gay.This is a good plea that you should drown yourself in a sewer at once.Fucking off fag!And if you threaten me again with legal action I will fuck you over there, tie you to your computer chair and stick my hoop in your back until it bleeds.Rucker!!
1.00000,0.67619,22, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned sentence that you should at once drown yourself in a sewer .Fuck off your fag with the FuckFuck!Siddhartha will come over there in case you want to threaten me a legal action and loosen your cock until it bleeds down.You fucker!!
1.00000,0.65338,22, This is another sexual attack about you being a massive donkey dick sucking homosexual .This is a concerned confession that you should at once drown yourself in a sewer .Fucking fuck off you fag!Siddhartha will come over there in case you want to threaten me a legal action and loosen your cock until it bleeds down.You fucker!!
1.00000,0.67712,22, This is another particular attack about you being a massive donkey dick sucking homosexual .This is a concerned case that you should at once drown yourself in a sewer .Fucking fuck off you fag!Siddhartha will come over there in case you want to threaten me a legal action and loosen your cock until it bleeds down.You fucker!!
1.00000,0.98370,22, This is another genuine attack about you being a massive donkey dick sucking homosexual .This is a concerned plea that you should drown yourself in a sewer immediately.Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.97425,22, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should drown yourself in a sewer immediately.Fuck off your fag with the FuckFuck!And if you threaten to me again with legal action, I fucked it!, tie you to your computer chair and put my cock into your arse until it bleeds.You fucker!!
1.00000,0.95072,22, This is another sexual attack about you being a massive donkey dick sucking homosexual .This is a concerned confession that you should at once drown yourself in a sewer .Ficking Fuck! Fuck off fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer towel and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.97721,22, This is another genuine attack about you being a massive donkey dick sucking homosexual .This is a concerned case that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten again to me with legal action I'll fuck - come over there, tie you to your computer chair and stick my chook up your arse until it bleeds.You fucker!!
1.00000,0.98282,22, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned confession that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten to me again with legal action, I fucked it!, tie you to your computer chair and put my cock into your arse until it bleeds.You fucker!!
1.00000,0.88602,22, This is another sexual attack about you being a massive donkey dick sucking homosexual .This is a concerned plea that you should drown yourself at once in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer couch and stick my cock up your arse until it bleeds .Du heucher!!
1.00000,0.96658,22, This is another particular attack about you being a massive donkey dick sucking homosexual .This is a concerned sentence that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.68401,22, This is another real attack about you being a massive donkey dick sucking homosexual .This is a concerned case that you should at once drown yourself in a sewer .Fucking fuck off you fag!Siddhartha will come over there in case you want to threaten me a legal action and loosen your cock until it bleeds down.You fucker!!
1.00000,0.93163,22, This is another personal attack about you as a massive donkey dick that is a gay.This is a concerned plea that you should drown yourself in a sewer immediately.Fucking fuck off you fag!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.Rucker!!
1.00000,0.88311,22, This is another personal attack on you being a massive donkey-dick chucking homosexual.This is a good plea that you should drown yourself in a sewer at once.Ficking Fuck! Fuck off fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .Du heucher!!
1.00000,0.87958,22, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer couch and stick my cock up your arse until it bleeds .Du heucher!!
1.00000,0.97204,22, This is another personal attack on you being a massive donkey-dick chucking homosexual.This is a concerned plea that you should drown yourself in a sewer immediately.Fucking off fag!And if you threaten to me again with legal action, I fucked it!, tie you to your computer chair and put my cock into your arse until it bleeds.You hath a fucker!!
1.00000,0.98136,22, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned sentence that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.98631,22, This is another personal attack about you being a huge donkey sucking homosexual.This is a concerned plea that you should at once drown yourself in a sewer.Fucking fuck off you fag!And if you threaten to me again with legal action, I fucked it!, tie you to your computer chair and put my cock into your arse until it bleeds.You fucker!!
1.00000,0.96182,22, This is another particular attack about you being a massive donkey dick sucking homosexual .This is a concerned plea that you should drown in a sewer at once.Fuck off your fag with the FuckFuck!And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds.You fucker!!
1.00000,0.96846,22, This is another personal attack about you as a massive donkey dick that is a gay.This is a good plea that you should drown yourself in a sewer at once.Fucking fuck off you fag!And if you threaten to me again with legal action, I fucked it!, tie you to your computer chair and put my cock into your arse until it bleeds.You fucker!!
1.00000,0.96656,23, This is another personal attack about being a huge donkey dick sucking homosexual.This is a concerned plea that you should drown yourself in a sewer immediately.Ficks off fag you!And if you again threaten to put me in legal action I will fuck you over there, tie you to your computer chair and pull my kool-aid onto your back until it bleeds.You fucker!.!
1.00000,0.97307,23, This is another personal attack on you as a huge donkey dick baffling homosexual.This is a very concerned plea that you should drown in a sewer at the first opportunity.Fucking fuck off you fag!And if you threaten with legal action again, I'll come over there, tie you to your computer chair and stick your arse to my cock until it bleeds.You Fucker!.
1.00000,0.84774,23, This is another personal attack about your being a massive donkey dick sucking homosexual.This is a plea to drown in a sewer immediately.Fucking off of you fag!If you threaten me to take action again I'll fuck you over there, tie you up to your computer chair and stick my cock up your arse until it bleeds.Kuffy!!
1.00000,0.94577,23, This is another personal attack you are a massive donkey dick sucking homosexual.This is a concerned plea that you should drown a sewer immediately.Fucking fuck out of your fag!And if you threaten me with legal action again, I'll fuck you up there, tie you up to your computer chair and stick my cock tiger in your cuff until it bleeds.Yes, you Fucker!!
1.00000,0.96729,23, This is another personal attack you are a massive donkey dick sucking homosexual.- This is a very concerned plea that you should drown yourself in a sewer immediately.Fucking off fag off youUnd if you threaten me again with legal action, I'll start fucking over there, tie you in your computer chair and put my cock on your arse until it bleeds.You fucker!!
1.00000,0.80263,23, This is another personal attack on you as a massive donkey-dick-chucking homosexual.This is a concern that you should drown right away in a sewer.Fucking off you Fuck off you fag fucking offAnd if you threaten me again with legal action I will fuck you over there, tie you to your computer chair and stick my crates up your shin until it bleeds up.Du heucher!!
1.00000,0.84231,23, This is another personal attack on you being a massive donkey chucking homosexual.This is a concern that you should drown in a sewer immediately.Fucking off you fag fucking off!And if you threat me with legal action I'll fuck you down there, tie you to your computer chair and stick my crow up your arse until it bleeds.Du heucher!!
1.00000,0.83934,23, This is another personal attack on you as a massive donkey-dick chucking homosexual.This is a concerned plea that you should drown in a sewer at once.Fucking off you Fag Fucking offAnd if you threaten again with legal action to me I fuck-up around there, tie you to your computer chair and stick my chook up your arse until it bleeds.Du heucher!The Times.
1.00000,0.85818,23, This is another personal attack on you as a huge donkey-dick chucking homosexual.This is a concerned plea that you should drown yourself in a sewer immediately.Fucking off is you fag fucking off!And if you threaten me again with legal action, I'll fuck up there, tie you to your computer chair and stick my chook up your arse until it bleeds.Du heucher!!
1.00000,0.85712,23, It is another personal attack on you being a massive donkey-dick chucking homosexual.This is a worried plea that you should drown in a sewer at once.Ficking off you fag fucking off!And if you threaten again with legal action with me, I'll fuck - come over there, tie you to your computer chair and stick my chook up your arse until it bleeds.You heucher!Then!
1.00000,0.66718,23, This is another personal attack on your being a massive donkey dick sucking homosexual.This is a concern that you should immediately drown yourself in a sewer.Fucking fuck off you fag!Siddhartha will come over there in case you want to threaten me with legal action and loosen your cock till it bleeds down.- You have a fucker!Then!
1.00000,0.67265,23, This is another personal attack on your being a huge donkey dick sucking homosexual.This is a plea that you should drown in a sewer immediately.Fucking off- you Fag!Siddhartha will come over there in case you want to threaten me a legal action and tighten your neck until it bleeds down.Apparently you have a fucker!!
1.00000,0.68106,23, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concern that you should immediately drown in a sewer.Fucking fuck off you fag!Siddhartha will come over there in case you want to threaten a legal action and loosen up your hunch until it bleeds.You hath a fucker?!
1.00000,0.63079,23, This is another personal attack about you being a massive donkey dick that sexually sucking.This is a concern that you should immediately drown yourself in a sewer.Fucking fuck off tufs off!Siddhartha will come in case you want to threaten me with a legal action and loosen up your cock until it bleeds down.You are a fucker!Then see, for all the!
1.00000,0.61760,23, This is another personal attack of you being a massive donkey dick sucking homosexuality.This is a belated plea that you drown yourself right away in a sewer.Fucking is by your side!Siddhartha will come over there in case you want to threaten a legal action and loosen up your cock until it bleeds down.This man hath a fucker!!
1.00000,0.87934,23, This is another personal attack on your side as a massive donkey dick that is a gay man.This is a good plea that you drown a man in a sewer immediately.Fucking off Fag!And if you threaten me again with legal action I will fuck you there, tie you up to your computer chair and stick my hoop in your back until it bleeds.Rucker!!
1.00000,0.91265,23, This is another personal attack on you as a massive donkey dick that is gay.This is a good plea that you should drown yourself in a sewer immediately.Fucking off the fag!And if you threatened me again with legal action, I will fuck you over there, tie you on your computer chair and stick my hoop in your back until it bleeds.Rucker!!
1.00000,0.88833,23, This is another personal attack about you as a huge donkey dick that is gay.This is a good request that you drown yourself in a sewer at once.Flicking off fag!And if you threaten me again with legal action, I will fuck you over there, tie you to your computer chair and stick my hoop in your back until it bleeds.Rucker!-
1.00000,0.91261,23, This is another personal attack about you as a huge donkey dick that is gay.This is a good plea that you should drown in a sewer at once.Fucking away fag!And if you threaten me again with legal action, I will fuck you there, tie you to your computer chair and strap my hoop in your back until it bleeds.Rucker!!.
1.00000,0.91564,23, This is another personal attack on you as a massive donkey that is gay.This is a good plea that you should immediately drown yourself in a sewer.Fucking off your fag!And if you threaten me again with legal action I will pull you there, pull you to your computer chair and stick my hoop in your back until it bleeds.Rucker!!
1.00000,0.92989,23, This is another personal attack about you being a massive Donkey Dick that squeaks homosexuality.This is a concerned plea that you should drown in a sewer at once.Fuck your fag off with the FuckFuck!If you threaten to give me legal action, I will fuck you down, tie you to your computer chair and stick my chook up your arse until it bleeds.YUUU!!
1.00000,0.92421,23, This is another personal attack about you being a massive donkey dick that squeaks homosexuality.This is a concerned plea that you should drown in a sewer in a single minute.Fuck a fag off of the FuckFuck!If you threaten me with legal action, I will fuck down there, tie you to your computer chair and stick my chook up your sleeve until it bleeds.You Fucher!!
1.00000,0.90196,23, This is another personal attack on you being a massive donkey dick that squeaks homosexuality.This is a distressful plea to drown in a sewer immediately.Fuck off the fag with the FuckFuck!If you threaten me with legal action I will do your fiddling down there, tie you to your computer chair and stick your chook back up until it breaks off.You fucker!!
1.00000,0.92057,23, This is another personal attack about you being a giant donkey dick who squeaks homosexuality.This is a concerned plea that you should soon drown in a sewer.Fuck off your fag with the FuckFuckIf you threaten to take legal action against me I will choke you there, tie you to your computer chair and stick my chook up to your arse until it bleeds.It's your fucker!-
1.00000,0.88227,23, This is another personal attack that you are a massive Donkey Dick that squeaks homosexuality.This is a concerned plea that you should drown in a sewer at once.Fuck off your fag with the FuckFuck!If you threaten me with legal action, I will drop to down there fucking you up to your computer chair and put my chook up your inseam until it bleeds.You a fucker!.!
1.00000,0.93245,23, This is another personal attack against your being a huge donkey that homosexual.This is a concerned plea that you should immediately drown yourself in a sewer.I was ficking fuck, fag kicking! and if you do to me again with legal action, I fucked it!  I connect you to your computer chair and put my cock into your fist until it bleeds.You Fucker!!
1.00000,0.90759,23, This is another personal attack about your being a huge donkey sucking homosexual.This is a concern that you should drown yourself in a sewer immediately.Fick Fuck! Fick off fag!And if you threaten to me with a legal action, I fucked it!! Connect to your computer chair and put my pock into your chauvinace till it bleeds.You fucker!!
1.00000,0.87676,23, It is another personal attack on you being a huge donkey who sucking gay.This is a worry plea that you should immediately drown yourself in a sewer line.Ficking Fuck! Fick off fag!And if you threaten me again with legal action I fucked it, tie you to your computer chair and put my femur in your arse until it bleeds.You furcker!!
1.00000,0.88445,23, This is another personal attack about you being a massive donkey sucking homosexual. this is a concerned plea that you should immediately drown in a sewer drain .Ficking Fuck! Fick OFF FAG!And if you again threaten to me with legal action, I Fucked it! tie you to your computer chair and put my cock to your orb until it bleeds.You fucker!!
1.00000,0.89586,23, This is another personal attack about being a gigantic donkey sucking homosexual.This is a concerned plea that immediately drown yourself in a sewer.Ficking Fuck! Fick on Fag!And if you threaten me with legal action again, I fucked it! Tie you to your computer chair and put my cock into your arse until it bleeds.You fucker!!
1.00000,0.89796,23, This is another real attack on you being a massive donkey dick sucking homosexual.This is a predicable case that you should drown yourself immediately in a water drainage.Fickle fuck off your fag!And if you threaten me again with legal action, I 'll fuck on there, tie you to your computer pillow and keep my cock up your arse until it bleeds.You fucker!!
1.00000,0.93501,23, This is another real attack by you as a massive donkey - dick sucking homosexual.This is a concerned case that you should drown yourself in a sewer.Fucking fuck off your fag!And if you threaten me again with legal action I will come to your bed, tie you to your computer pillow, and stick my cock up your arse until it bleeds.Ha-ha ha-ha!!!
1.00000,0.96030,23, This is another real attack about you being a massive Donkey Dick sucking homosexual.This is a concern that you should drown themselves in a sewer at once.Fuck off the fag fucking!!And if you threaten me with legal action again, I will fuck up there, tie you to your computer pillow and stick up my cock up your arse until it bleeds.You fucker!!
1.00000,0.94620,23, This is another real attack about you being a massive donkey - dick sucking homosexual.This is a suspicious case that you should drown yourself in a sewer at once.Fucking off fag off!And if you threaten to legal action once again I 'll go there fucking, tie you to your computer pillow, and stick my cock into your incontinence until it bleeds.... You fucker!!!
1.00000,0.94576,23, This is another real attack at being a massive donkey dick homosexual.This is a worrying case that you should drown at the same time in a sewer.Fucking fag off with you!And if you threaten me with legal action again, I'll fuck up there, tie you to your Computer pillow, and stick my cock into your arse, until it bleeds.You fucker!!
1.00000,0.92940,23, This is another specific attack about your being a massive donkey dick sucking homosexual.This is a concern sentence, that you should drown in a sewer on the same day.Ficking Fucking / Fucking off you Fag!And if you threaten me with legal action again, I will fuck you over there, tie you to your computer couch and stick my cock up your arse until it bleeds.You fucker!!
1.00000,0.90437,23, This is another specific attack about your being a massive donkey dick that gays have sucked.This is a concerned sentence that you should drown in a sewer immediately.The fag Fucking!And if you do threaten with legal action again I 'll fuck, tie you up to your computer couch, and stick my culch up your arse until it bleeds.Your fucker!!
1.00000,0.94780,23, This is another particular attack about you as a massive donkey-dick sucking homosexual.This is a worrying sentence that you should immediately drown in a sewer.Fucking fucking fag!And if you threaten me with legal action again I will fuck over there, tie you to your computer couch and stick your cock up until it bleeds.You fucker!!
1.00000,0.92939,23, This is another particular attack about you being a massive donkey dick sucking homosexual.This is a concerned sentence, that you should drown yourself immediately in a sewer.Fuck the fag off you!And if you threaten me with legal action again I will fucking you there, tie you to your computer couch and put my cock up in your ear until it bleeds.Du Du!!
1.00000,0.92865,23, This is another particular attack about you being a massive donkey - dick that is gay.This is a sad sentence that you should immediately drown in a sewer.Fucking fag!And if you threaten me with legal action again, I 'll come over there fucking, tie you to your computer couch, and stick my cocks up your arse until it bleeds.You fucker!!
1.00000,0.92098,23, This is another sexual assault about you being a massive donkey sucking homosexual.This is a concerned confession that you should drown in a sewer.Fucking off fag of you!And if you threaten me with legal action again, I 'll fuck you up there, tie you to your computer towel and stick my hunk up your arse until it bleeds.Sie fucker!!
1.00000,0.89974,23, This is another sexual attack about you being a massive donkey dick in a homosexual.This is a frightened confession that you should drown in a sewer at once.Ficking you fag!If you threaten to me with legal action again, I fuck over there, tie you to your computer towel, and stick your hammer up until it breaks.You you fucker!The!
1.00000,0.96205,23, This is another sexual attack about you being a massive donkey dick homosexual.This is a concerned confession that you should drown yourself in a sewer at once.Fucking fag you offAnd if you again threaten me with legal action, I fuck up there, tie you to your computer towel, and stick my cock up your arse until it bleeds.You fucker!!
1.00000,0.95157,23, This is another sexual attack about you being a massive donkey dick sucking homosexual.This is a concerned confession that you should drown in a sewer immediately.Fucking fag off you!If you again threaten to threaten me with legal action, I will fly in there, tie you to your computer towel and stick my cock to your arse until it bleeds.You fucker!!!
1.00000,0.89643,23, This is another sexual assault about you being a massive donkey dick - sexual.This is a concern confession that you should simultaneously drown yourself in a sewer.Fucking off you fags!And if you threaten again with legal action, I'll go over there, tie you to your computer tyre, and stick my cock up your arse until it bleeds.You fucker!!!
1.00000,0.89654,23, This is another real attack about you being a massive donkey dick, who is sexually suckling.This is a worrying conviction that you should drown in a sewage sewer immediately.Putting on fag fuck you off!And if you threaten me again with legal action I'll jump over there, tie you up to your computer sofa, and stick my chin up to your vagina until it bleeds.You you Fucker!!!
1.00000,0.89848,23, This is another genuine attack on you being a huge donkey dick sucking homosexual.This is a concerned conviction that you should drown in a sewer at once.Fick fuck off you fag!And if you threaten me again with legal action, I 'll come there fucking, tie you to your computer sofa, and stick my cock up your arse until it bleeds.Ouch!The right to follow!!
1.00000,0.86020,23, This is another real attack about your being a massive donkey dick, sexually.This is a concerned conviction that you should drown in a sewer immediately.Fang em off you fag!And if you threaten with legal action again, I will come over there, tie to your computer sofa and stick my cock on your arse until it bleeds.You fucker!!
1.00000,0.92499,23, This is another genuine attack about being a massive donkey - dick sucking homosexual.This is a worrying belief that, at once, one should drown in a sewer.Fucking off fag to fuck youAnd if you threaten me with legal action, I'll fuck there, tie you up to your computer sofa and stick my cock to your arse until it bleeds.You fucker!!
1.00000,0.96530,23, This is another real attack about you being a massive donkey dick sucking homosexual.It is a concerned conviction that you should drown in a sewer immediately.Fucking off you fag!If you threaten me again with legal action, I'll fling you there, tie you to your computer couch, and stick my fuck up your arse until it bleeds.You fucker!!!
1.00000,0.95963,23, This is another personal assault about you being a massive donkey dick sucking homosexual .This is a worried plea that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , put you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.96561,23, This is another personal bombing about you being a massive donkey dick sucking homosexual .This is a fearful plea that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , pull you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.97378,23, This is another personal offensive about you being a massive donkey dick sucking homosexual .This is a alarmed plea that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , play you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.96002,23, This is another personal incursion about you being a massive donkey dick sucking homosexual .This is a afraid plea that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , lose you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.95444,23, This is another personal aggression about you being a massive donkey dick sucking homosexual .This is a aware plea that you should at once drown yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking come over there , give you to your computer chair and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.83785,23, This is another personal assault on you being a massive donkey - dick chucking homosexual .This is a concerned plea that you should drown yourself at once in a sewage .Fucking off you fag fucking off!And if you threaten again to me with legal action I ' ll fuck - come over there , tie you to your computer couch and stick my chook up your arse until it bleeds .Du heucher!!
1.00000,0.85749,23, This is another personal bombing on you being a massive donkey - dick chucking homosexual .This is a concerned plea that you should drown yourself at once in a sewerage .Fucking off you fag fucking off!And if you threaten again to me with legal action I ' ll fuck - come over there , tie you to your computer sofa and stick my chook up your arse until it bleeds .Du heucher!!
1.00000,0.75102,23, This is another personal offensive on you being a massive donkey - dick chucking homosexual .This is a concerned plea that you should drown yourself at once in a wastewater .Fucking off you fag fucking off!And if you threaten again to me with legal action I ' ll fuck - come over there , tie you to your computer towel and stick my chook up your arse until it bleeds .Du heucher!!
1.00000,0.80392,23, This is another personal raid on you being a massive donkey - dick chucking homosexual .This is a concerned plea that you should drown yourself at once in a drainage .Fucking off you fag fucking off!And if you threaten again to me with legal action I ' ll fuck - come over there , tie you to your computer pillow and stick my chook up your arse until it bleeds .Du heucher!!
1.00000,0.83511,23, This is another personal killing on you being a massive donkey - dick chucking homosexual .This is a concerned plea that you should drown yourself at once in a drain .Fucking off you fag fucking off!And if you threaten again to me with legal action I ' ll fuck - come over there , tie you to your computer bed and stick my chook up your arse until it bleeds .Du heucher!!
1.00000,0.60591,23, This is another personal attack about you being a massive donkey pelosi sucking homosexual .This is a concerned plea that you should sink yourself in a sewer immediately .Fucking fuck off you fag!Siddhartha will come over there in case you let to threaten me a legal action and loosen your cock until it bleeds down .You hath a fucker!!
1.00000,0.67245,23, This is another personal attack about you being a massive donkey ralph sucking homosexual .This is a concerned plea that you should kill yourself in a sewer immediately .Fucking fuck off you fag!Siddhartha will come over there in case you know to threaten me a legal action and loosen your cock until it bleeds down .You hath a fucker!!
1.00000,0.67512,23, This is another personal attack about you being a massive donkey ricky sucking homosexual .This is a concerned plea that you should submerge yourself in a sewer immediately .Fucking fuck off you fag!Siddhartha will come over there in case you go to threaten me a legal action and loosen your cock until it bleeds down .You hath a fucker!!
1.00000,0.67532,23, This is another personal attack about you being a massive donkey larry sucking homosexual .This is a concerned plea that you should flee yourself in a sewer immediately .Fucking fuck off you fag!Siddhartha will come over there in case you need to threaten me a legal action and loosen your cock until it bleeds down .You hath a fucker!!
1.00000,0.65823,23, This is another personal attack about you being a massive donkey dave sucking homosexual .This is a concerned plea that you should swamp yourself in a sewer immediately .Fucking fuck off you fag!Siddhartha will come over there in case you get to threaten me a legal action and loosen your cock until it bleeds down .You hath a fucker!!
1.00000,0.83803,23, This is another personal attack about you as a massive monkey dick that is a gay .This is a good plea that you should sink yourself in a sewer at once .Fucking off fag!And if you threaten me again with legal move I will fuck you over there , tie you to your computer chair and stick my hoop in your back until it bleeds .Rucker!!
1.00000,0.86596,23, This is another personal attack about you as a massive pig dick that is a gay .This is a good plea that you should kill yourself in a sewer at once .Fucking off fag!And if you threaten me again with legal act I will fuck you over there , tie you to your computer chair and stick my hoop in your back until it bleeds .Rucker!!
1.00000,0.86899,23, This is another personal attack about you as a massive goat dick that is a gay .This is a good plea that you should swamp yourself in a sewer at once .Fucking off fag!And if you threaten me again with legal case I will fuck you over there , tie you to your computer chair and stick my hoop in your back until it bleeds .Rucker!!
1.00000,0.86673,23, This is another personal attack about you as a massive mule dick that is a gay .This is a good plea that you should die yourself in a sewer at once .Fucking off fag!And if you threaten me again with legal step I will fuck you over there , tie you to your computer chair and stick my hoop in your back until it bleeds .Rucker!!
1.00000,0.85925,23, This is another personal attack about you as a massive camel dick that is a gay .This is a good plea that you should submerge yourself in a sewer at once .Fucking off fag!And if you threaten me again with legal sanction I will fuck you over there , tie you to your computer chair and stick my hoop in your back until it bleeds .Rucker!!
1.00000,0.91230,23, This is another personal attack about you being a massive donkey dick that squeaks homosexual .This is a concerned plea that you should kill in a sewer at once .Fuck off your fag with the FuckFuck!If you threaten me with legal action , I will fucking coming down there , tie you to your computer chair and get my chook up your arse until it bleeds .You fucker!!
1.00000,0.90393,23, This is another personal attack about you being a massive donkey dick that squeaks homophobia .This is a concerned plea that you should sink in a sewer at once .Fuck off your fag with the FuckFuck!If you threaten me with legal action , I will fucking coming down there , tie you to your computer chair and stuff my chook up your arse until it bleeds .You fucker!!
1.00000,0.90302,23, This is another personal attack about you being a massive donkey dick that squeaks gay .This is a concerned plea that you should submerge in a sewer at once .Fuck off your fag with the FuckFuck!If you threaten me with legal action , I will fucking coming down there , tie you to your computer chair and like my chook up your arse until it bleeds .You fucker!!
1.00000,0.86947,23, This is another personal attack about you being a massive donkey dick that squeaks bigotry .This is a concerned plea that you should suffocate in a sewer at once .Fuck off your fag with the FuckFuck!If you threaten me with legal action , I will fucking coming down there , tie you to your computer chair and hang my chook up your arse until it bleeds .You fucker!!
1.00000,0.93028,23, This is another personal attack about you being a massive donkey dick that squeaks sexuality .This is a concerned plea that you should swamp in a sewer at once .Fuck off your fag with the FuckFuck!If you threaten me with legal action , I will fucking coming down there , tie you to your computer chair and put my chook up your arse until it bleeds .You fucker!!
1.00000,0.88311,23, This is another personal attack about you being a huge monkey sucking homosexual .This is a concerned plea that you should sink yourself in a sewer immediately .Ficking Fuck! Fuck off fag!And if you cripple to me again with legal action , I fucked it ! , tie you to your computer chair and put my cock into your arse until it bleeds .You fucker!!
1.00000,0.88014,23, This is another personal attack about you being a huge goat sucking homosexual .This is a concerned plea that you should kill yourself in a sewer immediately .Ficking Fuck! Fuck off fag!And if you devastate to me again with legal action , I fucked it ! , tie you to your computer chair and put my cock into your arse until it bleeds .You fucker!!
1.00000,0.88922,23, This is another personal attack about you being a huge pig sucking homosexual .This is a concerned plea that you should submerge yourself in a sewer immediately .Ficking Fuck! Fuck off fag!And if you hurt to me again with legal action , I fucked it ! , tie you to your computer chair and put my cock into your arse until it bleeds .You fucker!!
1.00000,0.85352,23, This is another personal attack about you being a huge camel sucking homosexual .This is a concerned plea that you should flee yourself in a sewer immediately .Ficking Fuck! Fuck off fag!And if you destroy to me again with legal action , I fucked it ! , tie you to your computer chair and put my cock into your arse until it bleeds .You fucker!!
1.00000,0.89465,23, This is another personal attack about you being a huge mule sucking homosexual .This is a concerned plea that you should swamp yourself in a sewer immediately .Ficking Fuck! Fuck off fag!And if you undermine to me again with legal action , I fucked it ! , tie you to your computer chair and put my cock into your arse until it bleeds .You fucker!!
1.00000,0.73827,23, This is another real attack about you being a massive donkey pelosi sucking homosexual .This is a concerned case that you should at once sink yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking go over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.91084,23, This is another real attack about you being a massive donkey ralph sucking homosexual .This is a concerned case that you should at once submerge yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking get over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.93104,23, This is another real attack about you being a massive donkey ricky sucking homosexual .This is a concerned case that you should at once suffocate yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking happen over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.85655,23, This is another real attack about you being a massive donkey dave sucking homosexual .This is a concerned case that you should at once kill yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking put over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.91756,23, This is another real attack about you being a massive donkey larry sucking homosexual .This is a concerned case that you should at once swamp yourself in a sewer .Fucking fuck off you fag!And if you threaten me with legal action again , I ' ll fucking see over there , tie you to your computer pillow and stick my cock up your arse until it bleeds .You fucker!!
1.00000,0.94001,23, This is another particular attack about you being a gigantic donkey dick sucking homosexual .This is a concerned sentence that you should at once drown yourself in a sewage .Fucking fuck off you fag!And if you cripple me with legal action again , I ' ll fucking come over there , tie you to your computer couch and stick my cock up your arse until it bleeds .You fucker!!
